source,table,page,row_order,label,fiscal_year,value_thousands
acfr2025,gf_expenditures,441,652,344 Manhattan Community Board # 4,2017,305
acfr2025,gf_expenditures,441,652,344 Manhattan Community Board # 4,2018,302
acfr2025,gf_expenditures,441,652,344 Manhattan Community Board # 4,2019,422
acfr2025,gf_expenditures,441,653,345 Manhattan Community Board # 5,2016,323
acfr2025,gf_expenditures,441,653,345 Manhattan Community Board # 5,2017,313
acfr2025,gf_expenditures,441,653,345 Manhattan Community Board # 5,2018,323
acfr2025,gf_expenditures,441,653,345 Manhattan Community Board # 5,2019,387
acfr2025,gf_expenditures,441,654,346 Manhattan Community Board # 6,2016,257
acfr2025,gf_expenditures,441,654,346 Manhattan Community Board # 6,2017,291
acfr2025,gf_expenditures,441,654,346 Manhattan Community Board # 6,2018,230
acfr2025,gf_expenditures,441,654,346 Manhattan Community Board # 6,2019,407
acfr2025,gf_expenditures,441,655,347 Manhattan Community Board # 7,2016,309
acfr2025,gf_expenditures,441,655,347 Manhattan Community Board # 7,2017,305
acfr2025,gf_expenditures,441,655,347 Manhattan Community Board # 7,2018,327
acfr2025,gf_expenditures,441,655,347 Manhattan Community Board # 7,2019,377
acfr2025,gf_expenditures,441,656,348 Manhattan Community Board # 8,2016,353
acfr2025,gf_expenditures,441,656,348 Manhattan Community Board # 8,2017,372
acfr2025,gf_expenditures,441,656,348 Manhattan Community Board # 8,2018,379
acfr2025,gf_expenditures,441,656,348 Manhattan Community Board # 8,2019,445
acfr2025,gf_expenditures,441,657,349 Manhattan Community Board # 9,2016,259
acfr2025,gf_expenditures,441,657,349 Manhattan Community Board # 9,2017,272
acfr2025,gf_expenditures,441,657,349 Manhattan Community Board # 9,2018,277
acfr2025,gf_expenditures,441,657,349 Manhattan Community Board # 9,2019,323
acfr2025,gf_expenditures,441,658,350 Manhattan Community Board # 10,2016,308
acfr2025,gf_expenditures,441,658,350 Manhattan Community Board # 10,2017,303
acfr2025,gf_expenditures,441,658,350 Manhattan Community Board # 10,2018,317
acfr2025,gf_expenditures,441,658,350 Manhattan Community Board # 10,2019,282
acfr2025,gf_expenditures,442,659,General Government: (cont.) 351 Manhattan Community Board # 11,2020,300
acfr2025,gf_expenditures,442,659,General Government: (cont.) 351 Manhattan Community Board # 11,2021,313
acfr2025,gf_expenditures,442,659,General Government: (cont.) 351 Manhattan Community Board # 11,2022,307
acfr2025,gf_expenditures,442,659,General Government: (cont.) 351 Manhattan Community Board # 11,2023,366
acfr2025,gf_expenditures,442,659,General Government: (cont.) 351 Manhattan Community Board # 11,2024,375
acfr2025,gf_expenditures,442,659,General Government: (cont.) 351 Manhattan Community Board # 11,2025,381
acfr2025,gf_expenditures,442,660,352 Manhattan Community Board # 12,2020,407
acfr2025,gf_expenditures,442,660,352 Manhattan Community Board # 12,2021,400
acfr2025,gf_expenditures,442,660,352 Manhattan Community Board # 12,2022,401
acfr2025,gf_expenditures,442,660,352 Manhattan Community Board # 12,2023,427
acfr2025,gf_expenditures,442,660,352 Manhattan Community Board # 12,2024,343
acfr2025,gf_expenditures,442,660,352 Manhattan Community Board # 12,2025,397
acfr2025,gf_expenditures,442,661,381 Bronx Community Board # 1,2020,356
acfr2025,gf_expenditures,442,661,381 Bronx Community Board # 1,2021,294
acfr2025,gf_expenditures,442,661,381 Bronx Community Board # 1,2022,290
acfr2025,gf_expenditures,442,661,381 Bronx Community Board # 1,2023,229
acfr2025,gf_expenditures,442,661,381 Bronx Community Board # 1,2024,352
acfr2025,gf_expenditures,442,661,381 Bronx Community Board # 1,2025,306
acfr2025,gf_expenditures,442,662,382 Bronx Community Board # 2,2020,270
acfr2025,gf_expenditures,442,662,382 Bronx Community Board # 2,2021,324
acfr2025,gf_expenditures,442,662,382 Bronx Community Board # 2,2022,293
acfr2025,gf_expenditures,442,662,382 Bronx Community Board # 2,2023,305
acfr2025,gf_expenditures,442,662,382 Bronx Community Board # 2,2024,337
acfr2025,gf_expenditures,442,662,382 Bronx Community Board # 2,2025,347
acfr2025,gf_expenditures,442,663,383 Bronx Community Board # 3,2020,337
acfr2025,gf_expenditures,442,663,383 Bronx Community Board # 3,2021,310
acfr2025,gf_expenditures,442,663,383 Bronx Community Board # 3,2022,290
acfr2025,gf_expenditures,442,663,383 Bronx Community Board # 3,2023,161
acfr2025,gf_expenditures,442,663,383 Bronx Community Board # 3,2024,216
acfr2025,gf_expenditures,442,663,383 Bronx Community Board # 3,2025,247
acfr2025,gf_expenditures,442,664,384 Bronx Community Board # 4,2020,283
acfr2025,gf_expenditures,442,664,384 Bronx Community Board # 4,2021,241
acfr2025,gf_expenditures,442,664,384 Bronx Community Board # 4,2022,256
acfr2025,gf_expenditures,442,664,384 Bronx Community Board # 4,2023,223
acfr2025,gf_expenditures,442,664,384 Bronx Community Board # 4,2024,272
acfr2025,gf_expenditures,442,664,384 Bronx Community Board # 4,2025,190
acfr2025,gf_expenditures,442,665,385 Bronx Community Board # 5,2020,192
acfr2025,gf_expenditures,442,665,385 Bronx Community Board # 5,2021,173
acfr2025,gf_expenditures,442,665,385 Bronx Community Board # 5,2022,183
acfr2025,gf_expenditures,442,665,385 Bronx Community Board # 5,2023,197
acfr2025,gf_expenditures,442,665,385 Bronx Community Board # 5,2024,181
acfr2025,gf_expenditures,442,665,385 Bronx Community Board # 5,2025,224
acfr2025,gf_expenditures,442,666,386 Bronx Community Board # 6,2020,253
acfr2025,gf_expenditures,442,666,386 Bronx Community Board # 6,2021,214
acfr2025,gf_expenditures,442,666,386 Bronx Community Board # 6,2022,177
acfr2025,gf_expenditures,442,666,386 Bronx Community Board # 6,2023,258
acfr2025,gf_expenditures,442,666,386 Bronx Community Board # 6,2024,257
acfr2025,gf_expenditures,442,666,386 Bronx Community Board # 6,2025,271
acfr2025,gf_expenditures,442,667,387 Bronx Community Board # 7,2020,334
acfr2025,gf_expenditures,442,667,387 Bronx Community Board # 7,2021,261
acfr2025,gf_expenditures,442,667,387 Bronx Community Board # 7,2022,312
acfr2025,gf_expenditures,442,667,387 Bronx Community Board # 7,2023,248
acfr2025,gf_expenditures,442,667,387 Bronx Community Board # 7,2024,346
acfr2025,gf_expenditures,442,667,387 Bronx Community Board # 7,2025,347
acfr2025,gf_expenditures,442,668,388 Bronx Community Board # 8,2020,287
acfr2025,gf_expenditures,442,668,388 Bronx Community Board # 8,2021,273
acfr2025,gf_expenditures,442,668,388 Bronx Community Board # 8,2022,285
acfr2025,gf_expenditures,442,668,388 Bronx Community Board # 8,2023,264
acfr2025,gf_expenditures,442,668,388 Bronx Community Board # 8,2024,302
acfr2025,gf_expenditures,442,668,388 Bronx Community Board # 8,2025,290
acfr2025,gf_expenditures,442,669,389 Bronx Community Board # 9,2020,386
acfr2025,gf_expenditures,442,669,389 Bronx Community Board # 9,2021,440
acfr2025,gf_expenditures,442,669,389 Bronx Community Board # 9,2022,304
acfr2025,gf_expenditures,442,669,389 Bronx Community Board # 9,2023,339
acfr2025,gf_expenditures,442,669,389 Bronx Community Board # 9,2024,425
acfr2025,gf_expenditures,442,669,389 Bronx Community Board # 9,2025,376
acfr2025,gf_expenditures,442,670,390 Bronx Community Board # 10,2020,312
acfr2025,gf_expenditures,442,670,390 Bronx Community Board # 10,2021,298
acfr2025,gf_expenditures,442,670,390 Bronx Community Board # 10,2022,304
acfr2025,gf_expenditures,442,670,390 Bronx Community Board # 10,2023,330
acfr2025,gf_expenditures,442,670,390 Bronx Community Board # 10,2024,344
acfr2025,gf_expenditures,442,670,390 Bronx Community Board # 10,2025,340
acfr2025,gf_expenditures,442,671,391 Bronx Community Board # 11,2020,339
acfr2025,gf_expenditures,442,671,391 Bronx Community Board # 11,2021,291
acfr2025,gf_expenditures,442,671,391 Bronx Community Board # 11,2022,301
acfr2025,gf_expenditures,442,671,391 Bronx Community Board # 11,2023,325
acfr2025,gf_expenditures,442,671,391 Bronx Community Board # 11,2024,408
acfr2025,gf_expenditures,442,671,391 Bronx Community Board # 11,2025,359
acfr2025,gf_expenditures,442,672,392 Bronx Community Board # 12,2020,296
acfr2025,gf_expenditures,442,672,392 Bronx Community Board # 12,2021,254
acfr2025,gf_expenditures,442,672,392 Bronx Community Board # 12,2022,271
acfr2025,gf_expenditures,442,672,392 Bronx Community Board # 12,2023,280
acfr2025,gf_expenditures,442,672,392 Bronx Community Board # 12,2024,283
acfr2025,gf_expenditures,442,672,392 Bronx Community Board # 12,2025,292
acfr2025,gf_expenditures,442,673,431 Queens Community Board # 1,2020,266
acfr2025,gf_expenditures,442,673,431 Queens Community Board # 1,2021,283
acfr2025,gf_expenditures,442,673,431 Queens Community Board # 1,2022,289
acfr2025,gf_expenditures,442,673,431 Queens Community Board # 1,2023,302
acfr2025,gf_expenditures,442,673,431 Queens Community Board # 1,2024,288
acfr2025,gf_expenditures,442,673,431 Queens Community Board # 1,2025,328
acfr2025,gf_expenditures,442,674,432 Queens Community Board # 2,2020,354
acfr2025,gf_expenditures,442,674,432 Queens Community Board # 2,2021,323
acfr2025,gf_expenditures,442,674,432 Queens Community Board # 2,2022,310
acfr2025,gf_expenditures,442,674,432 Queens Community Board # 2,2023,339
acfr2025,gf_expenditures,442,674,432 Queens Community Board # 2,2024,367
acfr2025,gf_expenditures,442,674,432 Queens Community Board # 2,2025,396
acfr2025,gf_expenditures,442,675,433 Queens Community Board # 3,2020,332
acfr2025,gf_expenditures,442,675,433 Queens Community Board # 3,2021,312
acfr2025,gf_expenditures,442,675,433 Queens Community Board # 3,2022,317
acfr2025,gf_expenditures,442,675,433 Queens Community Board # 3,2023,345
acfr2025,gf_expenditures,442,675,433 Queens Community Board # 3,2024,342
acfr2025,gf_expenditures,442,675,433 Queens Community Board # 3,2025,372
acfr2025,gf_expenditures,443,676,General Government: (cont.) 351 Manhattan Community Board # 11,2016,287
acfr2025,gf_expenditures,443,676,General Government: (cont.) 351 Manhattan Community Board # 11,2017,269
acfr2025,gf_expenditures,443,676,General Government: (cont.) 351 Manhattan Community Board # 11,2018,312
acfr2025,gf_expenditures,443,676,General Government: (cont.) 351 Manhattan Community Board # 11,2019,302
acfr2025,gf_expenditures,443,677,352 Manhattan Community Board # 12,2016,316
acfr2025,gf_expenditures,443,677,352 Manhattan Community Board # 12,2017,581
acfr2025,gf_expenditures,443,677,352 Manhattan Community Board # 12,2018,385
acfr2025,gf_expenditures,443,677,352 Manhattan Community Board # 12,2019,394
acfr2025,gf_expenditures,443,678,381 Bronx Community Board # 1,2016,276
acfr2025,gf_expenditures,443,678,381 Bronx Community Board # 1,2017,283
acfr2025,gf_expenditures,443,678,381 Bronx Community Board # 1,2018,290
acfr2025,gf_expenditures,443,678,381 Bronx Community Board # 1,2019,346
acfr2025,gf_expenditures,443,679,382 Bronx Community Board # 2,2016,226
acfr2025,gf_expenditures,443,679,382 Bronx Community Board # 2,2017,226
acfr2025,gf_expenditures,443,679,382 Bronx Community Board # 2,2018,302
acfr2025,gf_expenditures,443,679,382 Bronx Community Board # 2,2019,304
acfr2025,gf_expenditures,443,680,383 Bronx Community Board # 3,2016,276
acfr2025,gf_expenditures,443,680,383 Bronx Community Board # 3,2017,286
acfr2025,gf_expenditures,443,680,383 Bronx Community Board # 3,2018,290
acfr2025,gf_expenditures,443,680,383 Bronx Community Board # 3,2019,329
acfr2025,gf_expenditures,443,681,384 Bronx Community Board # 4,2016,201
acfr2025,gf_expenditures,443,681,384 Bronx Community Board # 4,2017,240
acfr2025,gf_expenditures,443,681,384 Bronx Community Board # 4,2018,230
acfr2025,gf_expenditures,443,681,384 Bronx Community Board # 4,2019,284
acfr2025,gf_expenditures,443,682,385 Bronx Community Board # 5,2016,226
acfr2025,gf_expenditures,443,682,385 Bronx Community Board # 5,2017,157
acfr2025,gf_expenditures,443,682,385 Bronx Community Board # 5,2018,174
acfr2025,gf_expenditures,443,682,385 Bronx Community Board # 5,2019,202
acfr2025,gf_expenditures,443,683,386 Bronx Community Board # 6,2016,231
acfr2025,gf_expenditures,443,683,386 Bronx Community Board # 6,2017,222
acfr2025,gf_expenditures,443,683,386 Bronx Community Board # 6,2018,204
acfr2025,gf_expenditures,443,683,386 Bronx Community Board # 6,2019,260
acfr2025,gf_expenditures,443,684,387 Bronx Community Board # 7,2016,263
acfr2025,gf_expenditures,443,684,387 Bronx Community Board # 7,2017,235
acfr2025,gf_expenditures,443,684,387 Bronx Community Board # 7,2018,246
acfr2025,gf_expenditures,443,684,387 Bronx Community Board # 7,2019,332
acfr2025,gf_expenditures,443,685,388 Bronx Community Board # 8,2016,241
acfr2025,gf_expenditures,443,685,388 Bronx Community Board # 8,2017,242
acfr2025,gf_expenditures,443,685,388 Bronx Community Board # 8,2018,179
acfr2025,gf_expenditures,443,685,388 Bronx Community Board # 8,2019,277
acfr2025,gf_expenditures,443,686,389 Bronx Community Board # 9,2016,289
acfr2025,gf_expenditures,443,686,389 Bronx Community Board # 9,2017,283
acfr2025,gf_expenditures,443,686,389 Bronx Community Board # 9,2018,299
acfr2025,gf_expenditures,443,686,389 Bronx Community Board # 9,2019,318
acfr2025,gf_expenditures,443,687,390 Bronx Community Board # 10,2016,284
acfr2025,gf_expenditures,443,687,390 Bronx Community Board # 10,2017,296
acfr2025,gf_expenditures,443,687,390 Bronx Community Board # 10,2018,297
acfr2025,gf_expenditures,443,687,390 Bronx Community Board # 10,2019,332
acfr2025,gf_expenditures,443,688,391 Bronx Community Board # 11,2016,276
acfr2025,gf_expenditures,443,688,391 Bronx Community Board # 11,2017,281
acfr2025,gf_expenditures,443,688,391 Bronx Community Board # 11,2018,282
acfr2025,gf_expenditures,443,688,391 Bronx Community Board # 11,2019,319
acfr2025,gf_expenditures,443,689,392 Bronx Community Board # 12,2016,220
acfr2025,gf_expenditures,443,689,392 Bronx Community Board # 12,2017,225
acfr2025,gf_expenditures,443,689,392 Bronx Community Board # 12,2018,238
acfr2025,gf_expenditures,443,689,392 Bronx Community Board # 12,2019,292
acfr2025,gf_expenditures,443,690,431 Queens Community Board # 1,2016,206
acfr2025,gf_expenditures,443,690,431 Queens Community Board # 1,2017,242
acfr2025,gf_expenditures,443,690,431 Queens Community Board # 1,2018,264
acfr2025,gf_expenditures,443,690,431 Queens Community Board # 1,2019,314
acfr2025,gf_expenditures,443,691,432 Queens Community Board # 2,2016,300
acfr2025,gf_expenditures,443,691,432 Queens Community Board # 2,2017,310
acfr2025,gf_expenditures,443,691,432 Queens Community Board # 2,2018,313
acfr2025,gf_expenditures,443,691,432 Queens Community Board # 2,2019,357
acfr2025,gf_expenditures,443,692,433 Queens Community Board # 3,2016,287
acfr2025,gf_expenditures,443,692,433 Queens Community Board # 3,2017,307
acfr2025,gf_expenditures,443,692,433 Queens Community Board # 3,2018,321
acfr2025,gf_expenditures,443,692,433 Queens Community Board # 3,2019,334
acfr2025,gf_expenditures,444,693,General Government: (cont.) 434 Queens Community Board # 4,2020,332
acfr2025,gf_expenditures,444,693,General Government: (cont.) 434 Queens Community Board # 4,2021,291
acfr2025,gf_expenditures,444,693,General Government: (cont.) 434 Queens Community Board # 4,2022,299
acfr2025,gf_expenditures,444,693,General Government: (cont.) 434 Queens Community Board # 4,2023,317
acfr2025,gf_expenditures,444,693,General Government: (cont.) 434 Queens Community Board # 4,2024,311
acfr2025,gf_expenditures,444,693,General Government: (cont.) 434 Queens Community Board # 4,2025,293
acfr2025,gf_expenditures,444,694,435 Queens Community Board # 5,2020,313
acfr2025,gf_expenditures,444,694,435 Queens Community Board # 5,2021,285
acfr2025,gf_expenditures,444,694,435 Queens Community Board # 5,2022,282
acfr2025,gf_expenditures,444,694,435 Queens Community Board # 5,2023,312
acfr2025,gf_expenditures,444,694,435 Queens Community Board # 5,2024,322
acfr2025,gf_expenditures,444,694,435 Queens Community Board # 5,2025,334
acfr2025,gf_expenditures,444,695,436 Queens Community Board # 6,2020,324
acfr2025,gf_expenditures,444,695,436 Queens Community Board # 6,2021,303
acfr2025,gf_expenditures,444,695,436 Queens Community Board # 6,2022,317
acfr2025,gf_expenditures,444,695,436 Queens Community Board # 6,2023,338
acfr2025,gf_expenditures,444,695,436 Queens Community Board # 6,2024,338
acfr2025,gf_expenditures,444,695,436 Queens Community Board # 6,2025,295
acfr2025,gf_expenditures,444,696,437 Queens Community Board # 7,2020,351
acfr2025,gf_expenditures,444,696,437 Queens Community Board # 7,2021,326
acfr2025,gf_expenditures,444,696,437 Queens Community Board # 7,2022,349
acfr2025,gf_expenditures,444,696,437 Queens Community Board # 7,2023,339
acfr2025,gf_expenditures,444,696,437 Queens Community Board # 7,2024,335
acfr2025,gf_expenditures,444,696,437 Queens Community Board # 7,2025,344
acfr2025,gf_expenditures,444,697,438 Queens Community Board # 8,2020,343
acfr2025,gf_expenditures,444,697,438 Queens Community Board # 8,2021,316
acfr2025,gf_expenditures,444,697,438 Queens Community Board # 8,2022,335
acfr2025,gf_expenditures,444,697,438 Queens Community Board # 8,2023,347
acfr2025,gf_expenditures,444,697,438 Queens Community Board # 8,2024,367
acfr2025,gf_expenditures,444,697,438 Queens Community Board # 8,2025,369
acfr2025,gf_expenditures,444,698,439 Queens Community Board # 9,2020,229
acfr2025,gf_expenditures,444,698,439 Queens Community Board # 9,2021,176
acfr2025,gf_expenditures,444,698,439 Queens Community Board # 9,2022,190
acfr2025,gf_expenditures,444,698,439 Queens Community Board # 9,2023,228
acfr2025,gf_expenditures,444,698,439 Queens Community Board # 9,2024,239
acfr2025,gf_expenditures,444,698,439 Queens Community Board # 9,2025,259
acfr2025,gf_expenditures,444,699,440 Queens Community Board # 10,2020,306
acfr2025,gf_expenditures,444,699,440 Queens Community Board # 10,2021,284
acfr2025,gf_expenditures,444,699,440 Queens Community Board # 10,2022,299
acfr2025,gf_expenditures,444,699,440 Queens Community Board # 10,2023,233
acfr2025,gf_expenditures,444,699,440 Queens Community Board # 10,2024,221
acfr2025,gf_expenditures,444,699,440 Queens Community Board # 10,2025,206
acfr2025,gf_expenditures,444,700,441 Queens Community Board # 11,2020,332
acfr2025,gf_expenditures,444,700,441 Queens Community Board # 11,2021,301
acfr2025,gf_expenditures,444,700,441 Queens Community Board # 11,2022,338
acfr2025,gf_expenditures,444,700,441 Queens Community Board # 11,2023,349
acfr2025,gf_expenditures,444,700,441 Queens Community Board # 11,2024,363
acfr2025,gf_expenditures,444,700,441 Queens Community Board # 11,2025,373
acfr2025,gf_expenditures,444,701,442 Queens Community Board # 12,2020,331
acfr2025,gf_expenditures,444,701,442 Queens Community Board # 12,2021,289
acfr2025,gf_expenditures,444,701,442 Queens Community Board # 12,2022,306
acfr2025,gf_expenditures,444,701,442 Queens Community Board # 12,2023,303
acfr2025,gf_expenditures,444,701,442 Queens Community Board # 12,2024,315
acfr2025,gf_expenditures,444,701,442 Queens Community Board # 12,2025,349
acfr2025,gf_expenditures,444,702,443 Queens Community Board # 13,2020,331
acfr2025,gf_expenditures,444,702,443 Queens Community Board # 13,2021,291
acfr2025,gf_expenditures,444,702,443 Queens Community Board # 13,2022,287
acfr2025,gf_expenditures,444,702,443 Queens Community Board # 13,2023,232
acfr2025,gf_expenditures,444,702,443 Queens Community Board # 13,2024,252
acfr2025,gf_expenditures,444,702,443 Queens Community Board # 13,2025,261
acfr2025,gf_expenditures,444,703,444 Queens Community Board # 14,2020,301
acfr2025,gf_expenditures,444,703,444 Queens Community Board # 14,2021,279
acfr2025,gf_expenditures,444,703,444 Queens Community Board # 14,2022,268
acfr2025,gf_expenditures,444,703,444 Queens Community Board # 14,2023,289
acfr2025,gf_expenditures,444,703,444 Queens Community Board # 14,2024,226
acfr2025,gf_expenditures,444,703,444 Queens Community Board # 14,2025,199
acfr2025,gf_expenditures,444,704,471 Brooklyn Community Board # 1,2020,351
acfr2025,gf_expenditures,444,704,471 Brooklyn Community Board # 1,2021,356
acfr2025,gf_expenditures,444,704,471 Brooklyn Community Board # 1,2022,368
acfr2025,gf_expenditures,444,704,471 Brooklyn Community Board # 1,2023,338
acfr2025,gf_expenditures,444,704,471 Brooklyn Community Board # 1,2024,198
acfr2025,gf_expenditures,444,704,471 Brooklyn Community Board # 1,2025,306
acfr2025,gf_expenditures,444,705,472 Brooklyn Community Board # 2,2020,292
acfr2025,gf_expenditures,444,705,472 Brooklyn Community Board # 2,2021,279
acfr2025,gf_expenditures,444,705,472 Brooklyn Community Board # 2,2022,199
acfr2025,gf_expenditures,444,705,472 Brooklyn Community Board # 2,2023,179
acfr2025,gf_expenditures,444,705,472 Brooklyn Community Board # 2,2024,260
acfr2025,gf_expenditures,444,705,472 Brooklyn Community Board # 2,2025,294
acfr2025,gf_expenditures,444,706,473 Brooklyn Community Board # 3,2020,298
acfr2025,gf_expenditures,444,706,473 Brooklyn Community Board # 3,2021,283
acfr2025,gf_expenditures,444,706,473 Brooklyn Community Board # 3,2022,254
acfr2025,gf_expenditures,444,706,473 Brooklyn Community Board # 3,2023,267
acfr2025,gf_expenditures,444,706,473 Brooklyn Community Board # 3,2024,203
acfr2025,gf_expenditures,444,706,473 Brooklyn Community Board # 3,2025,266
acfr2025,gf_expenditures,444,707,474 Brooklyn Community Board # 4,2020,311
acfr2025,gf_expenditures,444,707,474 Brooklyn Community Board # 4,2021,281
acfr2025,gf_expenditures,444,707,474 Brooklyn Community Board # 4,2022,274
acfr2025,gf_expenditures,444,707,474 Brooklyn Community Board # 4,2023,276
acfr2025,gf_expenditures,444,707,474 Brooklyn Community Board # 4,2024,277
acfr2025,gf_expenditures,444,707,474 Brooklyn Community Board # 4,2025,294
acfr2025,gf_expenditures,444,708,475 Brooklyn Community Board # 5,2020,256
acfr2025,gf_expenditures,444,708,475 Brooklyn Community Board # 5,2021,238
acfr2025,gf_expenditures,444,708,475 Brooklyn Community Board # 5,2022,246
acfr2025,gf_expenditures,444,708,475 Brooklyn Community Board # 5,2023,206
acfr2025,gf_expenditures,444,708,475 Brooklyn Community Board # 5,2024,226
acfr2025,gf_expenditures,444,708,475 Brooklyn Community Board # 5,2025,200
acfr2025,gf_expenditures,444,709,476 Brooklyn Community Board # 6,2020,256
acfr2025,gf_expenditures,444,709,476 Brooklyn Community Board # 6,2021,246
acfr2025,gf_expenditures,444,709,476 Brooklyn Community Board # 6,2022,241
acfr2025,gf_expenditures,444,709,476 Brooklyn Community Board # 6,2023,212
acfr2025,gf_expenditures,444,709,476 Brooklyn Community Board # 6,2024,226
acfr2025,gf_expenditures,444,709,476 Brooklyn Community Board # 6,2025,270
acfr2025,gf_expenditures,445,710,General Government: (cont.) 434 Queens Community Board # 4,2016,253
acfr2025,gf_expenditures,445,710,General Government: (cont.) 434 Queens Community Board # 4,2017,272
acfr2025,gf_expenditures,445,710,General Government: (cont.) 434 Queens Community Board # 4,2018,281
acfr2025,gf_expenditures,445,710,General Government: (cont.) 434 Queens Community Board # 4,2019,318
acfr2025,gf_expenditures,445,711,435 Queens Community Board # 5,2016,256
acfr2025,gf_expenditures,445,711,435 Queens Community Board # 5,2017,267
acfr2025,gf_expenditures,445,711,435 Queens Community Board # 5,2018,270
acfr2025,gf_expenditures,445,711,435 Queens Community Board # 5,2019,304
acfr2025,gf_expenditures,445,712,436 Queens Community Board # 6,2016,272
acfr2025,gf_expenditures,445,712,436 Queens Community Board # 6,2017,284
acfr2025,gf_expenditures,445,712,436 Queens Community Board # 6,2018,290
acfr2025,gf_expenditures,445,712,436 Queens Community Board # 6,2019,315
acfr2025,gf_expenditures,445,713,437 Queens Community Board # 7,2016,304
acfr2025,gf_expenditures,445,713,437 Queens Community Board # 7,2017,316
acfr2025,gf_expenditures,445,713,437 Queens Community Board # 7,2018,263
acfr2025,gf_expenditures,445,713,437 Queens Community Board # 7,2019,341
acfr2025,gf_expenditures,445,714,438 Queens Community Board # 8,2016,296
acfr2025,gf_expenditures,445,714,438 Queens Community Board # 8,2017,305
acfr2025,gf_expenditures,445,714,438 Queens Community Board # 8,2018,308
acfr2025,gf_expenditures,445,714,438 Queens Community Board # 8,2019,370
acfr2025,gf_expenditures,445,715,439 Queens Community Board # 9,2016,212
acfr2025,gf_expenditures,445,715,439 Queens Community Board # 9,2017,178
acfr2025,gf_expenditures,445,715,439 Queens Community Board # 9,2018,217
acfr2025,gf_expenditures,445,715,439 Queens Community Board # 9,2019,221
acfr2025,gf_expenditures,445,716,440 Queens Community Board # 10,2016,262
acfr2025,gf_expenditures,445,716,440 Queens Community Board # 10,2017,268
acfr2025,gf_expenditures,445,716,440 Queens Community Board # 10,2018,277
acfr2025,gf_expenditures,445,716,440 Queens Community Board # 10,2019,327
acfr2025,gf_expenditures,445,717,441 Queens Community Board # 11,2016,288
acfr2025,gf_expenditures,445,717,441 Queens Community Board # 11,2017,296
acfr2025,gf_expenditures,445,717,441 Queens Community Board # 11,2018,287
acfr2025,gf_expenditures,445,717,441 Queens Community Board # 11,2019,354
acfr2025,gf_expenditures,445,718,442 Queens Community Board # 12,2016,249
acfr2025,gf_expenditures,445,718,442 Queens Community Board # 12,2017,261
acfr2025,gf_expenditures,445,718,442 Queens Community Board # 12,2018,289
acfr2025,gf_expenditures,445,718,442 Queens Community Board # 12,2019,318
acfr2025,gf_expenditures,445,719,443 Queens Community Board # 13,2016,235
acfr2025,gf_expenditures,445,719,443 Queens Community Board # 13,2017,271
acfr2025,gf_expenditures,445,719,443 Queens Community Board # 13,2018,276
acfr2025,gf_expenditures,445,719,443 Queens Community Board # 13,2019,332
acfr2025,gf_expenditures,445,720,444 Queens Community Board # 14,2016,244
acfr2025,gf_expenditures,445,720,444 Queens Community Board # 14,2017,246
acfr2025,gf_expenditures,445,720,444 Queens Community Board # 14,2018,248
acfr2025,gf_expenditures,445,720,444 Queens Community Board # 14,2019,289
acfr2025,gf_expenditures,445,721,471 Brooklyn Community Board # 1,2016,303
acfr2025,gf_expenditures,445,721,471 Brooklyn Community Board # 1,2017,306
acfr2025,gf_expenditures,445,721,471 Brooklyn Community Board # 1,2018,308
acfr2025,gf_expenditures,445,721,471 Brooklyn Community Board # 1,2019,355
acfr2025,gf_expenditures,445,722,472 Brooklyn Community Board # 2,2016,248
acfr2025,gf_expenditures,445,722,472 Brooklyn Community Board # 2,2017,270
acfr2025,gf_expenditures,445,722,472 Brooklyn Community Board # 2,2018,278
acfr2025,gf_expenditures,445,722,472 Brooklyn Community Board # 2,2019,331
acfr2025,gf_expenditures,445,723,473 Brooklyn Community Board # 3,2016,258
acfr2025,gf_expenditures,445,723,473 Brooklyn Community Board # 3,2017,254
acfr2025,gf_expenditures,445,723,473 Brooklyn Community Board # 3,2018,255
acfr2025,gf_expenditures,445,723,473 Brooklyn Community Board # 3,2019,333
acfr2025,gf_expenditures,445,724,474 Brooklyn Community Board # 4,2016,273
acfr2025,gf_expenditures,445,724,474 Brooklyn Community Board # 4,2017,263
acfr2025,gf_expenditures,445,724,474 Brooklyn Community Board # 4,2018,262
acfr2025,gf_expenditures,445,724,474 Brooklyn Community Board # 4,2019,299
acfr2025,gf_expenditures,445,725,475 Brooklyn Community Board # 5,2016,227
acfr2025,gf_expenditures,445,725,475 Brooklyn Community Board # 5,2017,155
acfr2025,gf_expenditures,445,725,475 Brooklyn Community Board # 5,2018,216
acfr2025,gf_expenditures,445,725,475 Brooklyn Community Board # 5,2019,242
acfr2025,gf_expenditures,445,726,476 Brooklyn Community Board # 6,2016,228
acfr2025,gf_expenditures,445,726,476 Brooklyn Community Board # 6,2017,231
acfr2025,gf_expenditures,445,726,476 Brooklyn Community Board # 6,2018,166
acfr2025,gf_expenditures,445,726,476 Brooklyn Community Board # 6,2019,289
acfr2025,gf_expenditures,446,727,General Government: (cont.) 477 Brooklyn Community Board # 7,2020,285
acfr2025,gf_expenditures,446,727,General Government: (cont.) 477 Brooklyn Community Board # 7,2021,248
acfr2025,gf_expenditures,446,727,General Government: (cont.) 477 Brooklyn Community Board # 7,2022,260
